Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Q1,Q2,Q3,Q4,Q5,Age,Gender,Household Income,Region,Device Type
10803109235,237700226,2019-06-17 15:26:25,2019-06-17 15:28:30,,,,,0a97c764977b493d7159223830,Neither agree nor disagree,Moderately agree,Moderately agree,Moderately agree,Moderately agree,> 60,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet
10803102372,237700226,2019-06-17 15:23:17,2019-06-17 15:25:36,,,,,d3ec36b8f994b1cd840b9664c5,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Moderately disagree,> 60,Female,Prefer not to answer,East North Central,Windows Desktop / Laptop
10803100132,237700226,2019-06-17 15:23:16,2019-06-17 15:24:36,,,,,ab868256c7586cc857a6e6d12e,Strongly disagree,Strongly agree,Moderately disagree,Strongly agree,Strongly disagree,45-60,Female,"$150,000-$174,999",Pacific,Android Phone / Tablet
10803092478,237700226,2019-06-17 15:19:56,2019-06-17 15:21:20,,,,,e22ebd00c3f7ae322e3572652e,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,45-60,Female,"$125,000-$149,999",Middle Atlantic,Windows Desktop / Laptop
10803092333,237700226,2019-06-17 15:20:35,2019-06-17 15:21:16,,,,,1e1c29c3a5a99945ce6a940929,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",West North Central,Android Phone / Tablet
10803091970,237700226,2019-06-17 15:20:03,2019-06-17 15:21:07,,,,,2d5aac4e024f9b4a3061c37d9a,Slightly agree,Slightly agree,Neither agree nor disagree,Moderately agree,Moderately disagree,30-44,Female,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet
10803086902,237700226,2019-06-17 15:18:04,2019-06-17 15:18:57,,,,,ee42576ca4dcee7ff1d22cc836,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Moderately agree,30-44,Female,"$125,000-$149,999",Middle Atlantic,Android Phone / Tablet
10803086326,237700226,2019-06-17 15:16:39,2019-06-17 15:18:42,,,,,3e4006af07899901dc65d87575,Slightly agree,Moderately disagree,Moderately agree,Moderately agree,Moderately disagree,18-29,Female,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet
10803084673,237700226,2019-06-17 15:16:46,2019-06-17 15:17:58,,,,,cb1599bedc9a80e00a82cfb6cb,Slightly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Slightly disagree,45-60,Female,"$50,000-$74,999",New England,iOS Phone / Tablet
10803084378,237700226,2019-06-17 15:16:57,2019-06-17 15:17:51,,,,,ecb147d0de98dd218da709edfc,Slightly agree,Slightly agree,Moderately agree,Slightly disagree,Slightly agree,18-29,Female,Prefer not to answer,West North Central,iOS Phone / Tablet
10803082681,237700226,2019-06-17 15:16:30,2019-06-17 15:17:07,,,,,ceb9f68b89b2b0edea882b9847,Moderately disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,18-29,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10803080768,237700226,2019-06-17 15:15:27,2019-06-17 15:16:22,,,,,de7e5fd2763ea464cc9bf3f24f,Strongly disagree,Strongly agree,Strongly agree,Moderately disagree,Slightly agree,> 60,Female,"$200,000+",South Atlantic,Other
10803071974,237700226,2019-06-17 15:12:25,2019-06-17 15:12:43,,,,,27fb72cb650247343bb00d2ae4,Neither agree nor disagree,Moderately disagree,Moderately agree,Slightly agree,Slightly agree,30-44,Female,"$100,000-$124,999",Pacific,iOS Phone / Tablet
10803071857,237700226,2019-06-17 15:12:01,2019-06-17 15:12:40,,,,,4076c8cd8b7ce9672c72d4791a,Strongly agree,Neither agree nor disagree,Strongly agree,Slightly agree,Strongly disagree,45-60,Female,"$150,000-$174,999",Mountain,Windows Desktop / Laptop
10803071073,237700226,2019-06-17 15:09:22,2019-06-17 15:12:21,,,,,644ec71788f8a77504a69e71d5,Slightly disagree,Moderately agree,Moderately disagree,Neither agree nor disagree,Slightly agree,18-29,Female,"$10,000-$24,999",Middle Atlantic,Other
10803068634,237700226,2019-06-17 15:09:18,2019-06-17 15:11:21,,,,,a8aac4aba9f214a5f22d1459c7,Slightly agree,Moderately disagree,Moderately agree,Slightly agree,Moderately disagree,18-29,Female,"$10,000-$24,999",West South Central,Android Phone / Tablet
10803065321,237700226,2019-06-17 15:08:56,2019-06-17 15:10:01,,,,,f9ae986113efd298071ccd6082,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,45-60,Female,"$25,000-$49,999",Pacific,Windows Desktop / Laptop
10803064671,237700226,2019-06-17 15:08:56,2019-06-17 15:09:45,,,,,df8c821d2bab8b2ac7ad18cc92,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,> 60,Female,"$150,000-$174,999",West North Central,iOS Phone / Tablet
10803056650,237700226,2019-06-17 15:05:38,2019-06-17 15:06:31,,,,,74a9d7d3e14866efd82513ca34,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,45-60,Female,"$125,000-$149,999",Middle Atlantic,iOS Phone / Tablet
10803048114,237700226,2019-06-17 15:02:08,2019-06-17 15:03:07,,,,,b14d8acdf59186f47288162522,Slightly disagree,Moderately agree,Strongly agree,Moderately agree,Slightly disagree,30-44,Female,"$100,000-$124,999",South Atlantic,iOS Phone / Tablet
10803047904,237700226,2019-06-17 15:02:15,2019-06-17 15:03:02,,,,,89483a9e39b7e75598738c8685,Moderately disagree,Strongly agree,Neither agree nor disagree,Moderately agree,Strongly agree,45-60,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet
10803047075,237700226,2019-06-17 15:01:48,2019-06-17 15:02:44,,,,,8824c70f6be0a31b0842902a44,Strongly disagree,Strongly disagree,Neither agree nor disagree,Slightly agree,Strongly disagree,30-44,Female,"$25,000-$49,999",South Atlantic,iOS Phone / Tablet
10803046788,237700226,2019-06-17 15:01:35,2019-06-17 15:02:37,,,,,7c5631a922eb5498d02edc2ef3,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,18-29,Female,Prefer not to answer,Pacific,iOS Phone / Tablet
10803046626,237700226,2019-06-17 15:01:25,2019-06-17 15:02:33,,,,,81efb9c68417ad8d8cc6334670,Strongly disagree,Neither agree nor disagree,Moderately disagree,Strongly agree,Neither agree nor disagree,18-29,Female,"$10,000-$24,999",South Atlantic,Android Phone / Tablet
10803046120,237700226,2019-06-17 15:01:42,2019-06-17 15:02:22,,,,,a680a64c254b432d6efd50cd35,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$0-$9,999",New England,iOS Phone / Tablet
10803040571,237700226,2019-06-17 14:59:10,2019-06-17 15:00:04,,,,,2b172921afbe022b968f393190,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly disagree,45-60,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet
10803036851,237700226,2019-06-17 14:56:09,2019-06-17 14:58:29,,,,,e251e413d1322084f74d172dbd,Slightly agree,Strongly agree,Strongly disagree,Moderately agree,Moderately disagree,> 60,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803032153,237700226,2019-06-17 14:55:47,2019-06-17 14:56:33,,,,,e9e3355bbd8adfcbe9c04f4303,Strongly disagree,Moderately agree,Moderately agree,Strongly agree,Moderately disagree,18-29,Female,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet
10803026264,237700226,2019-06-17 14:53:16,2019-06-17 14:54:08,,,,,c6213cc97266715e13e032060a,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,30-44,Female,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet
10803025949,237700226,2019-06-17 14:53:15,2019-06-17 14:54:00,,,,,f1cbdf7e281eb315f26a9cbf85,Strongly disagree,Neither agree nor disagree,Strongly agree,Slightly disagree,Strongly agree,18-29,Female,"$100,000-$124,999",Middle Atlantic,Android Phone / Tablet
10803025452,237700226,2019-06-17 14:53:13,2019-06-17 14:53:47,,,,,a07d0120aa4930a3969eb136c7,Slightly agree,Slightly disagree,Strongly agree,Slightly agree,Moderately agree,30-44,Female,"$50,000-$74,999",East North Central,Android Phone / Tablet
10803024312,237700226,2019-06-17 14:52:52,2019-06-17 14:53:19,,,,,4f3e4cbea5bcb6499b36d824e5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,45-60,Female,"$25,000-$49,999",Middle Atlantic,iOS Phone / Tablet
10803020846,237700226,2019-06-17 14:50:06,2019-06-17 14:51:52,,,,,1f861661c730d01159134f7903,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,18-29,Female,"$50,000-$74,999",West North Central,iOS Phone / Tablet
10803017683,237700226,2019-06-17 14:50:00,2019-06-17 14:50:37,,,,,048bb9fe8b4207fbab0562d819,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,Neither agree nor disagree,Slightly disagree,18-29,Female,"$125,000-$149,999",East North Central,Android Phone / Tablet
10803017457,237700226,2019-06-17 14:49:42,2019-06-17 14:50:31,,,,,19bb73e97ae50dcc684959cf52,Moderately agree,Moderately agree,Strongly disagree,Strongly agree,Moderately agree,45-60,Female,"$50,000-$74,999",East South Central,Windows Desktop / Laptop
10803016916,237700226,2019-06-17 14:49:33,2019-06-17 14:50:17,,,,,75fa6c2ec7ba36cccf5d2ab1a1,Neither agree nor disagree,Moderately agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,30-44,Female,"$10,000-$24,999",South Atlantic,Android Phone / Tablet
10803010890,237700226,2019-06-17 14:46:41,2019-06-17 14:47:53,,,,,5878cd473d3d37a68c9b77a23f,Strongly disagree,Moderately agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,45-60,Female,Prefer not to answer,Middle Atlantic,iOS Phone / Tablet
10803009358,237700226,2019-06-17 14:46:39,2019-06-17 14:47:16,,,,,bd958b360fc23ec0ce6c827c6e,Moderately disagree,Strongly agree,Strongly agree,Strongly agree,Slightly agree,18-29,Female,"$50,000-$74,999",West North Central,Android Phone / Tablet
10803009254,237700226,2019-06-17 14:46:15,2019-06-17 14:47:13,,,,,39e879dff02274641bbb81252b,Moderately disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,45-60,Female,"$50,000-$74,999",South Atlantic,Android Phone / Tablet
10803004009,237700226,2019-06-17 14:43:57,2019-06-17 14:45:05,,,,,30f261b6a9e87f3e620b82cbdf,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,45-60,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803000691,237700226,2019-06-17 14:42:52,2019-06-17 14:43:42,,,,,6301fd8e5fe9aaf3de5a61fd93,Slightly disagree,Slightly agree,Moderately agree,Moderately agree,Slightly agree,30-44,Female,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop
10802997586,237700226,2019-06-17 14:40:44,2019-06-17 14:42:24,,,,,4629023f0d6ef0020e95d4e8a9,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,45-60,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10802996538,237700226,2019-06-17 14:40:42,2019-06-17 14:41:58,,,,,bb07795ff74cf856ebfdb3dda1,Slightly agree,Moderately agree,Strongly agree,Strongly agree,Moderately disagree,45-60,Female,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop
10802988883,237700226,2019-06-17 14:37:28,2019-06-17 14:38:58,,,,,04799f55cc2abe6ec417b96ffc,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$0-$9,999",Mountain,iOS Phone / Tablet
10802987499,237700226,2019-06-17 14:37:30,2019-06-17 14:38:27,,,,,be8d77b4aeebfcd79d6a16ccd1,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,45-60,Female,"$175,000-$199,999",South Atlantic,MacOS Desktop / Laptop
