Respondent ID,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Age,Gender,Household Income,Region,Device Type
10822661104,Roaming outdoor cats harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Moderately disagree,18-29,Male,"$0-$9,999",West South Central,iOS Phone / Tablet
10822659723,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,45-60,Female,"$75,000-$99,999",East North Central,iOS Phone / Tablet
10822659242,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly agree,Roaming outdoor cats pose a risk to human health<br>,Moderately disagree,45-60,Male,"$100,000-$124,999",West South Central,Android Phone / Tablet
10822658828,Roaming outdoor cats do not harm wildlife,Slightly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,18-29,Male,"$75,000-$99,999",East South Central,iOS Phone / Tablet
10822657622,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Slightly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,30-44,Female,Prefer not to answer,West South Central,iOS Phone / Tablet
10822657544,Roaming outdoor cats harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly disagree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,18-29,Female,"$0-$9,999",East South Central,iOS Phone / Tablet
10822655995,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly agree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,18-29,Female,Prefer not to answer,Pacific,iOS Phone / Tablet
10822654677,Roaming outdoor cats harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly agree,18-29,Male,"$0-$9,999",West North Central,Android Phone / Tablet
10822654245,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,18-29,Male,"$0-$9,999",East North Central,Android Phone / Tablet
10822653444,Roaming outdoor cats harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,45-60,Female,Prefer not to answer,South Atlantic,iOS Phone / Tablet
10822652652,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,45-60,Male,"$50,000-$74,999",Mountain,iOS Phone / Tablet
10822648554,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Slightly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly agree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,18-29,Male,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10822648132,Roaming outdoor cats harm wildlife,Strongly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Strongly agree,18-29,Male,"$25,000-$49,999",West South Central,iOS Phone / Tablet
10822647778,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,45-60,Female,"$25,000-$49,999",Pacific,Android Phone / Tablet
10822647143,Roaming outdoor cats do not harm wildlife,Strongly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Moderately disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Strongly agree,45-60,Female,Prefer not to answer,East North Central,iOS Phone / Tablet
10822645221,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,18-29,Male,"$25,000-$49,999",East North Central,Android Phone / Tablet
10822644792,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,18-29,Male,"$125,000-$149,999",East North Central,iOS Phone / Tablet
